Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-25 00:00:00+01:00,1.0648492574691772,1.0655415058135986,1.0577309131622314,1.0648492574691772,0,0.0,0.0
2023-09-26 00:00:00+01:00,1.0591648817062378,1.060895323753357,1.0568143129348755,1.0591648817062378,0,0.0,0.0
2023-09-27 00:00:00+01:00,1.0569483041763306,1.057373046875,1.0509058237075806,1.0569483041763306,0,0.0,0.0
2023-09-28 00:00:00+01:00,1.0505305528640747,1.0578652620315552,1.049185872077942,1.0505305528640747,0,0.0,0.0
2023-09-29 00:00:00+01:00,1.0562450885772705,1.0617965459823608,1.0558546781539917,1.0562450885772705,0,0.0,0.0
2023-10-02 00:00:00+01:00,1.0565240383148193,1.0590976476669312,1.0492738485336304,1.0565240383148193,0,0.0,0.0
2023-10-03 00:00:00+01:00,1.0480751991271973,1.049428105354309,1.0449867248535156,1.0480751991271973,0,0.0,0.0
2023-10-04 00:00:00+01:00,1.0472300052642822,1.0532413721084595,1.045369029045105,1.0472300052642822,0,0.0,0.0
2023-10-05 00:00:00+01:00,1.0507071018218994,1.0536853075027466,1.0500892400741577,1.0507071018218994,0,0.0,0.0
2023-10-06 00:00:00+01:00,1.0546631813049316,1.0598160028457642,1.0483938455581665,1.0546631813049316,0,0.0,0.0
2023-10-09 00:00:00+01:00,1.056747317314148,1.0576413869857788,1.0521442890167236,1.056747317314148,0,0.0,0.0
2023-10-10 00:00:00+01:00,1.0578875541687012,1.061954379081726,1.0555983781814575,1.0578875541687012,0,0.0,0.0
2023-10-11 00:00:00+01:00,1.0604791641235352,1.063354730606079,1.0592771768569946,1.0604791641235352,0,0.0,0.0
2023-10-12 00:00:00+01:00,1.0624282360076904,1.0639089345932007,1.0545964241027832,1.0624282360076904,0,0.0,0.0
2023-10-13 00:00:00+01:00,1.0536741018295288,1.0558546781539917,1.0496152639389038,1.0536741018295288,0,0.0,0.0
2023-10-16 00:00:00+01:00,1.0521553754806519,1.055464744567871,1.0516352653503418,1.0521553754806519,0,0.0,0.0
2023-10-17 00:00:00+01:00,1.0554312467575073,1.0595004558563232,1.0533411502838135,1.0554312467575073,0,0.0,0.0
2023-10-18 00:00:00+01:00,1.057305932044983,1.0595465898513794,1.0527091026306152,1.057305932044983,0,0.0,0.0
2023-10-19 00:00:00+01:00,1.053851842880249,1.0585371255874634,1.0528864860534668,1.053851842880249,0,0.0,0.0
2023-10-20 00:00:00+01:00,1.0586491823196411,1.0601080656051636,1.056579828262329,1.0586491823196411,0,0.0,0.0
2023-10-23 00:00:00+01:00,1.0589966773986816,1.064736008644104,1.057183027267456,1.0589966773986816,0,0.0,0.0
2023-10-24 00:00:00+01:00,1.0669853687286377,1.0690499544143677,1.0584250688552856,1.0669853687286377,0,0.0,0.0
2023-10-25 00:00:00+01:00,1.059535264968872,1.0606703758239746,1.0566803216934204,1.059535264968872,0,0.0,0.0
2023-10-26 00:00:00+01:00,1.056725025177002,1.0569707155227661,1.0526316165924072,1.056725025177002,0,0.0,0.0
2023-10-27 00:00:00+01:00,1.0564459562301636,1.0597710609436035,1.053629755973816,1.0564459562301636,0,0.0,0.0
2023-10-30 00:00:00+00:00,1.0562450885772705,1.0625998973846436,1.054841160774231,1.0562450885772705,0,0.0,0.0
2023-10-31 00:00:00+00:00,1.061503529548645,1.0669056177139282,1.0567585229873657,1.061503529548645,0,0.0,0.0
2023-11-01 00:00:00+00:00,1.0579099655151367,1.0580778121948242,1.0522881746292114,1.0579099655151367,0,0.0,0.0
2023-11-02 00:00:00+00:00,1.05870521068573,1.067008137702942,1.0584250688552856,1.05870521068573,0,0.0,0.0
2023-11-03 00:00:00+00:00,1.0619093179702759,1.0736998319625854,1.0615485906600952,1.0619093179702759,0,0.0,0.0
2023-11-06 00:00:00+00:00,1.0732147693634033,1.075700283050537,1.0723400115966797,1.0732147693634033,0,0.0,0.0
2023-11-07 00:00:00+00:00,1.0721560716629028,1.0721560716629028,1.0664732456207275,1.0721560716629028,0,0.0,0.0
2023-11-08 00:00:00+00:00,1.0696102380752563,1.071604609489441,1.0660640001296997,1.0696102380752563,0,0.0,0.0
2023-11-09 00:00:00+00:00,1.0710422992706299,1.0728002786636353,1.0681477785110474,1.0710422992706299,0,0.0,0.0
2023-11-10 00:00:00+00:00,1.0667576789855957,1.0692557096481323,1.0657685995101929,1.0667576789855957,0,0.0,0.0
2023-11-13 00:00:00+00:00,1.069015622138977,1.0705492496490479,1.0665528774261475,1.069015622138977,0,0.0,0.0
2023-11-14 00:00:00+00:00,1.0701825618743896,1.08672034740448,1.0693585872650146,1.0701825618743896,0,0.0,0.0
2023-11-15 00:00:00+00:00,1.0878314971923828,1.0887316465377808,1.0832945108413696,1.0878314971923828,0,0.0,0.0
2023-11-16 00:00:00+00:00,1.0854581594467163,1.0893957614898682,1.0830950736999512,1.0854581594467163,0,0.0,0.0
2023-11-17 00:00:00+00:00,1.0853756666183472,1.089229702949524,1.0825204849243164,1.0853756666183472,0,0.0,0.0
2023-11-20 00:00:00+00:00,1.090702772140503,1.0945110321044922,1.0897995233535767,1.090702772140503,0,0.0,0.0
2023-11-21 00:00:00+00:00,1.0945948362350464,1.0967316627502441,1.0922993421554565,1.0945948362350464,0,0.0,0.0
2023-11-22 00:00:00+00:00,1.0918222665786743,1.0922515392303467,1.0854581594467163,1.0918222665786743,0,0.0,0.0
2023-11-23 00:00:00+00:00,1.0890873670578003,1.0927051305770874,1.0888028144836426,1.0890873670578003,0,0.0,0.0
2023-11-24 00:00:00+00:00,1.0906314849853516,1.0944151878356934,1.089561939239502,1.0906314849853516,0,0.0,0.0
2023-11-27 00:00:00+00:00,1.0940439701080322,1.0959264039993286,1.0925856828689575,1.0940439701080322,0,0.0,0.0
2023-11-28 00:00:00+00:00,1.0958423614501953,1.1007153987884521,1.0935057401657104,1.0958423614501953,0,0.0,0.0
2023-11-29 00:00:00+00:00,1.100594401359558,1.1016855239868164,1.096118688583374,1.100594401359558,0,0.0,0.0
